scenario,i,j,x,y,density,momentum_x,momentum_y,energy,velocity_x,velocity_y,pressure
circular-blast,0,149,0.0026041666666666665,0.7786458333333334,1,0,1.5307980913976109e-33,2.5,0,1.5307980913976109e-33,1
circular-blast,1,149,0.0078125,0.7786458333333334,1,0,1.2436489961779035e-31,2.5,0,1.2436489961779035e-31,1
circular-blast,2,149,0.013020833333333334,0.7786458333333334,1,0,1.5457196569060933e-29,2.5,0,1.5457196569060933e-29,1
circular-blast,3,149,0.018229166666666668,0.7786458333333334,1,0,1.2052218669883418e-27,2.5,0,1.2052218669883418e-27,1
circular-blast,4,149,0.0234375,0.7786458333333334,1,0,1.0108459828809499e-25,2.5,0,1.0108459828809499e-25,1
circular-blast,5,149,0.028645833333333332,0.7786458333333334,1,0,7.712992251284813e-24,2.5,0,7.712992251284813e-24,1
circular-blast,6,149,0.033854166666666664,0.7786458333333334,1,0,4.680564834421098e-22,2.5,0,4.680564834421098e-22,1
circular-blast,7,149,0.0390625,0.7786458333333334,1,0,3.8829599234030637e-20,2.5,0,3.8829599234030637e-20,1
circular-blast,8,149,0.044270833333333336,0.7786458333333334,1,-3.627214922505638e-18,2.7079884664922498e-18,2.5,-3.627214922505638e-18,2.7079884664922498e-18,1
circular-blast,9,149,0.049479166666666664,0.7786458333333334,1,-1.346946786458221e-16,7.68057806733366e-17,2.5,-1.346946786458221e-16,7.68057806733366e-17,1
circular-blast,10,149,0.0546875,0.7786458333333334,1.0000000000000004,-5.416304402302838e-16,4.291039210995578e-16,2.5000000000000018,-5.416304402302836e-16,4.291039210995576e-16,1.0000000000000007
circular-blast,11,149,0.059895833333333336,0.7786458333333334,1.000000000000002,-1.8673437772375994e-15,1.4809525833902193e-15,2.500000000000007,-1.867343777237596e-15,1.4809525833902164e-15,1.0000000000000029
circular-blast,12,149,0.06510416666666667,0.7786458333333334,1.0000000000000062,-6.097637531353144e-15,4.8673855364527114e-15,2.500000000000022,-6.097637531353106e-15,4.8673855364526815e-15,1.0000000000000089
circular-blast,13,149,0.0703125,0.7786458333333334,1.00000000000002,-1.912919106611613e-14,1.5408996469011024e-14,2.5000000000000693,-1.912919106611575e-14,1.5408996469010715e-14,1.0000000000000278
circular-blast,14,149,0.07552083333333333,0.7786458333333334,1.000000000000061,-5.844509286337158e-14,4.757927490040843e-14,2.5000000000002136,-5.8445092863368e-14,4.7579274900405524e-14,1.0000000000000855
circular-blast,15,149,0.08072916666666667,0.7786458333333334,1.0000000000001825,-1.7445694238723705e-13,1.4316896504195686e-13,2.500000000000639,-1.7445694238720522e-13,1.4316896504193073e-13,1.0000000000002556
circular-blast,16,149,0.0859375,0.7786458333333334,1.0000000000005338,-5.079339438033338e-13,4.204118661867336e-13,2.5000000000018687,-5.079339438030626e-13,4.2041186618650916e-13,1.0000000000007476
circular-blast,17,149,0.09114583333333333,0.7786458333333334,1.0000000000015228,-1.4431466154130474e-12,1.204917475331766e-12,2.50000000000533,-1.4431466154108498e-12,1.204917475329931e-12,1.000000000002132
circular-blast,18,149,0.09635416666666667,0.7786458333333334,1.0000000000042402,-4.002695098716909e-12,3.3714529234422943e-12,2.500000000014842,-4.002695098699937e-12,3.3714529234279988e-12,1.0000000000059368
circular-blast,19,149,0.1015625,0.7786458333333334,1.0000000000115286,-1.0838764941845097e-11,9.21008914819988e-12,2.500000000040351,-1.0838764941720141e-11,9.2100891480937e-12,1.0000000000161404
circular-blast,20,149,0.10677083333333333,0.7786458333333334,1.000000000030607,-2.8657184296537762e-11,2.4570637095743676e-11,2.5000000001071254,-2.865718429566065e-11,2.457063709499164e-11,1.0000000000428502
circular-blast,21,149,0.11197916666666667,0.7786458333333334,1.000000000079364,-7.399467046546533e-11,6.402371859234533e-11,2.500000000277774,-7.399467045959281e-11,6.402371858726416e-11,1.0000000001111096
circular-blast,22,149,0.1171875,0.7786458333333334,1.0000000002010274,-1.8661683571390587e-10,1.6297171472135294e-10,2.500000000703596,-1.8661683567639077e-10,1.6297171468859115e-10,1.0000000002814384
circular-blast,23,149,0.12239583333333333,0.7786458333333334,1.0000000004975016,-4.597885480227133e-10,4.053292813464956e-10,2.5000000017412565,-4.5978854779396775e-10,4.0532928114484364e-10,1.0000000006965026
circular-blast,24,149,0.12760416666666666,0.7786458333333334,1.0000000012031443,-1.1068690148672063e-9,9.851568460867956e-10,2.500000004211005,-1.1068690135354831e-9,9.8515684490151e-10,1.000000001684402
circular-blast,25,149,0.1328125,0.7786458333333334,1.0000000028438143,-2.603988382319211e-9,2.340359809022613e-9,2.5000000099533497,-2.603988374913952e-9,2.3403598023670645e-9,1.00000000398134
circular-blast,26,149,0.13802083333333334,0.7786458333333334,1.000000006570874,-5.987722089968434e-9,5.435241751181062e-9,2.50000002299806,-5.987722050623866e-9,5.435241715466773e-9,1.000000009199224
circular-blast,27,149,0.14322916666666666,0.7786458333333334,1.0000000148443966,-1.3459841990423636e-8,1.2342258445377608e-8,2.500000051955389,-1.3459841790620406e-8,1.2342258262164231e-8,1.0000000207821556
circular-blast,28,149,0.1484375,0.7786458333333334,1.000000032794418,-2.958361087635906e-8,2.7408921289231638e-8,2.5000001147804674,-2.958360990618179e-8,2.7408920390372043e-8,1.0000000459121867
circular-blast,29,149,0.15364583333333334,0.7786458333333334,1.0000000708626546,-6.358780261905375e-8,5.953803479157649e-8,2.500000248019308,-6.358779811305358e-8,5.953803057255359e-8,1.0000000992077218
circular-blast,30,149,0.15885416666666666,0.7786458333333334,1.0000001497955824,-1.3368663228631764e-7,1.265283683662258e-7,2.5000005242846073,-1.3368661226065368e-7,1.26528349412838e-7,1.0000002097138363
circular-blast,31,149,0.1640625,0.7786458333333334,1.0000003098352157,-2.7496385905460524e-7,2.631236787255285e-7,2.500001084423539,-2.7496377386114504e-7,2.63123597200572e-7,1.0000004337693866
circular-blast,32,149,0.16927083333333334,0.7786458333333334,1.000000627192943,-5.53376500735725e-7,5.355508201696671e-7,2.500002195176432,-5.533761536621067e-7,5.355504842761828e-7,1.0000008780704543
circular-blast,33,149,0.17447916666666666,0.7786458333333334,1.0000012427998335,-0.0000010899575996149768,0.0000010670945361065167,2.5000043498037443,-0.000001089956245017537,0.0000010670932099232532,1.0000017399210324
circular-blast,34,149,0.1796875,0.7786458333333334,1.0000024111526655,-0.000002101508716014984,0.000002081910725507996,2.500008439050195,-0.000002101503648968859,0.000002081905705715504,1.000003375618328
circular-blast,35,149,0.18489583333333334,0.7786458333333334,1.0000045810881018,-0.000003967137259062051,0.0000039781109385365765,2.5000160338641995,-0.000003967119085340011,0.000003978092714543374,1.0000064135393671
circular-blast,36,149,0.19010416666666666,0.7786458333333334,1.000008525760162,-0.000007334026600839435,0.000007446445842952401,2.5000298403493417,-0.00000733396407322071,0.000007446382356882351,1.0000119361178894
circular-blast,37,149,0.1953125,0.7786458333333334,1.0000155461012992,-0.00001328082114844983,0.00001365788911601773,2.5000544119676507,-0.000013280614686668595,0.000013657676792390805,1.0000217647144778
circular-blast,38,149,0.20052083333333334,0.7786458333333334,1.0000277805168627,-0.000023562737794063134,0.000024552107844356412,2.5000972337230603,-0.00002356208322721272,0.000024551425793058163,1.0000388932576287
circular-blast,39,149,0.20572916666666666,0.7786458333333334,1.0000486630041656,-0.000040968416097192595,0.00004326889674186652,2.500170326261019,-0.00004096642254800149,0.000043266791249823693,1.0000681297943206
circular-blast,40,149,0.2109375,0.7786458333333334,1.0000835812117963,-0.00006982356537702476,0.00007477531306632646,2.5002925508403777,-0.00006981772992655263,0.00007476906377737107,1.0001170182429904
circular-blast,41,149,0.21614583333333334,0.7786458333333334,1.000140793239795,-0.00011667904659324213,0.0001267508660791397,2.500492822494057,-0.00011666262128482846,0.0001267330229262529,1.000197123062502
circular-blast,42,149,0.22135416666666666,0.7786458333333334,1.0002326642007897,-0.0001912188442568548,0.00021079902802434195,2.50081444829774,-0.00019117436482605105,0.00021074999404541094,1.000325763122689
circular-blast,43,149,0.2265625,0.7786458333333334,1.000377276282089,-0.00030741338410944345,0.0003440515123018242,2.501320785870728,-0.00030729744807073985,0.0003439217587793424,1.0005282717894612
circular-blast,44,149,0.23177083333333334,0.7786458333333334,1.0006004430998294,-0.0004849219852780977,0.0005512164509130222,2.5021023438752565,-0.000484630991943022,0.0005508856754104271,1.0008408298170088
circular-blast,45,149,0.23697916666666666,0.7786458333333334,1.0009381123453058,-0.0007507102844677308,0.0008670849616525386,2.5032852947979527,-0.0007500066939290939,0.000866272300912656,1.0013138550852965
circular-blast,46,149,0.2421875,0.7786458333333334,1.0014390599783716,-0.0011407890724518973,0.0013394425557019642,2.5050411076717927,-0.0011391497676119557,0.00133751778738378,1.002015824857147
circular-blast,47,149,0.24739583333333334,0.7786458333333334,1.0021676535483626,-0.0017018951639346791,0.0020322206372761155,2.5075965977882717,-0.0016982140242790716,0.002027825015186488,1.0030372368812928
circular-blast,48,149,0.2526041666666667,0.7786458333333334,1.0032062831824926,-0.002492819782789183,0.0030285578452964044,2.5112431003890725,-0.0024848526415535976,0.003018878466040749,1.0044941727280523
circular-blast,49,149,0.2578125,0.7786458333333334,1.004656828182529,-0.003584948739752995,0.004433216507530172,2.5163427017442634,-0.0035683316324424275,0.004412667473280471,1.0065306097784508
circular-blast,50,149,0.2630208333333333,0.7786458333333334,1.006640270991173,-0.0050614281806097665,0.006373529351384887,2.5233285692040535,-0.005028040628283337,0.006331486564817527,1.0093182670852239
circular-blast,51,149,0.2682291666666667,0.7786458333333334,1.0092933582619952,-0.007014250952526344,0.008997785289052719,2.532695609829927,-0.006949665223800636,0.008914935598651834,1.0130524516575112
circular-blast,52,149,0.2734375,0.7786458333333334,1.0127611718136103,-0.009538547955157442,0.012469806638346246,2.5449773527461383,-0.00941835866206858,0.012312682382970744,1.017942266251601
circular-blast,53,149,0.2786458333333333,0.7786458333333334,1.0171847972989658,-0.012723578721077081,0.01695859439506391,2.5607057036651066,-0.012508620611380835,0.016672087943209325,1.0241939035468048
circular-blast,54,149,0.2838541666666667,0.7786458333333334,1.0226841487459948,-0.016640467225098526,0.02262252656525923,2.580352740833896,-0.016271365157563947,0.022120736488385733,1.0319868583200658
circular-blast,55,149,0.2890625,0.7786458333333334,1.0293374663732204,-0.02132767754656076,0.02958882081931343,2.6042583616813015,-0.020719810794128525,0.028745500660310196,1.0414448544901522
circular-blast,56,149,0.2942708333333333,0.7786458333333334,1.0371607805553256,-0.026776440982295882,0.037930713165878024,2.6325537675397097,-0.025817058921143363,0.036571680955356636,1.0526058112369139
circular-blast,57,149,0.2994791666666667,0.7786458333333334,1.046092053366547,-0.03291942717605461,0.04764657201716614,2.6650965233509734,-0.0314689582719923,0.045547207689638144,1.0653973876620881
circular-blast,58,149,0.3046875,0.7786458333333334,1.0559848876407334,-0.03962627758669172,0.05864613608765271,2.701435223653279,-0.037525421102591903,0.05553690850508201,1.0796252858918627
circular-blast,59,149,0.3098958333333333,0.7786458333333334,1.066615046683486,-0.04670866094024835,0.07074843086209173,2.740818026095208,-0.04379148886515658,0.06632986388301539,1.0949795753191853
circular-blast,60,149,0.3151041666666667,0.7786458333333334,1.077699811897499,-0.053935262212676395,0.08369345855879969,2.78224930630288,-0.05004664714352407,0.07765934227216868,1.1110599509250099
circular-blast,61,149,0.3203125,0.7786458333333334,1.0889266078220725,-0.06105431462806549,0.09716618081634794,2.8245856745850215,-0.05606834674577223,0.0892311567357941,1.127415576795462
circular-blast,62,149,0.3255208333333333,0.7786458333333334,1.099984869246836,-0.0678191061000244,0.11082802542771356,2.866651880050076,-0.0616545808911539,0.10075413628516358,1.1435912039117966
circular-blast,63,149,0.3307291666666667,0.7786458333333334,1.1105947761472756,-0.0740112731270918,0.12434947771308733,2.907353079442709,-0.06664111403786864,0.11196656096696549,1.159170196363059
circular-blast,64,149,0.3359375,0.7786458333333334,1.120528128619606,-0.07945777802841075,0.13743777408022845,2.9457635496734165,-0.07091100705012723,0.12265446138290158,1.1738070624270796
circular-blast,65,149,0.3411458333333333,0.7786458333333334,1.1296193114162936,-0.0840395983082875,0.14985581201585427,2.9811806553727522,-0.0743963895260611,0.13266045516517253,1.1872458255645957
circular-blast,66,149,0.3463541666666667,0.7786458333333334,1.13776685725909,-0.08769237618137536,0.16143107089365313,3.0131426681838698,-0.07707411726918165,0.14188413897249985,1.1993244030770336
circular-blast,67,149,0.3515625,0.7786458333333334,1.1449278034336463,-0.09040084286200377,0.17205560784878637,3.0414165230054566,-0.07895767976888239,0.15027638191053658,1.2099678621948888
circular-blast,68,149,0.3567708333333333,0.7786458333333334,1.15110766218125,-0.09218948231220585,0.18167952309030796,3.065965345833246,-0.0800876280655753,0.1578301744130874,1.219174588775777
circular-blast,69,149,0.3619791666666667,0.7786458333333334,1.1563486282001967,-0.0931117745251817,0.19030065468281768,3.0869059360676245,-0.08052223374027423,0.16457031213762227,1.2269992931843632
circular-blast,70,149,0.3671875,0.7786458333333334,1.1607179739189024,-0.09323980140763674,0.19795289792779613,3.1044644307523983,-0.08032941980973517,0.17054349323070514,1.2335358767293598
circular-blast,71,149,0.3723958333333333,0.7786458333333334,1.1642977921989994,-0.09265535167530425,0.20469483895987556,3.1189355260070966,-0.07958045810626066,0.17580969433367227,1.2389020319225321
circular-blast,72,149,0.3776041666666667,0.7786458333333334,1.1671768552541737,-0.09144311104866393,0.2105998520534766,3.130649033438372,-0.07834554860904139,0.1804352537539092,1.243226853685863
circular-blast,73,149,0.3828125,0.7786458333333334,1.1694448064894316,-0.08968580745830343,0.21574867362296343,3.139945277815067,-0.07669092800329087,0.18448811985460142,1.2466418801339216
circular-blast,74,149,0.3880208333333333,0.7786458333333334,1.171188109839169,-0.08746074617487025,0.22022389757783337,3.1471574183364384,-0.0746769416800864,0.18803460838419472,1.249274764258718
circular-blast,75,149,0.3932291666666667,0.7786458333333334,1.172486978370031,-0.08483796463747743,0.22410519784285793,3.152597781026363,-0.07235727662870726,0.1911366198321492,1.2512444415948674
circular-blast,76,149,0.3984375,0.7786458333333334,1.1734140640825226,-0.08187946761921258,0.22746691828704785,3.156551453099865,-0.06977883606945949,0.19385051300275774,1.2526589746900347
circular-blast,77,149,0.4036458333333333,0.7786458333333334,1.1740339883430175,-0.07863924502028272,0.2303766857672974,3.159273472937235,-0.06698208552826555,0.19622658973650448,1.2536146987671457
circular-blast,78,149,0.4088541666666667,0.7786458333333334,1.174403443084061,-0.07516372050796642,0.23289487257537117,3.160988534537854,-0.06400161797089211,0.19830908530357663,1.2541962600396344
circular-blast,79,149,0.4140625,0.7786458333333334,1.1745716535351378,-0.0714924393155512,0.23507460204757064,3.1618923212599483,-0.060866818214434695,0.20013645088408247,1.2544772257331163
circular-blast,80,149,0.4192708333333333,0.7786458333333334,1.1745810234433842,-0.06765885474970666,0.23696210091851766,3.162153719683176,-0.05760254371499973,0.20174180936777192,1.254520990847407
circular-blast,81,149,0.4244791666666667,0.7786458333333334,1.1744678557142418,-0.06369112013124183,0.23859724004550392,3.1619174465913997,-0.054229768674689406,0.20315348681927375,1.2543818154421502
